name,count,need_to_be_removed
SM_H_Building_Tide_WaterMaintain_01e,1,FALSE
SM_H_Building_Tide_WaterMaintain_01,1,FALSE
SM_H_Building_Tide_WaterMaintain_01g,1,FALSE
SM_H_Building_Tide_WaterMaintain_02a,1,FALSE
SM_H_Building_Tide_WaterMaintain_02b,1,FALSE
SM_H_Building_Tide_WaterMaintain_01h,1,TRUE
SM_H_Building_Tide_Waterway_04h,1,FALSE
SM_H_Building_Tide_Waterway_06a,1,FALSE
SM_H_Building_Tide_Ventilate_01e,1,FALSE
SM_H_Building_Tide_Ventilate_01b,1,FALSE
SM_H_Building_Tide_Waterway_06,1,FALSE
SM_H_Building_Tide_Waterway_05e,1,FALSE
SM_H_Building_Tide_Waterway_06_Decal,1,FALSE
SM_H_Building_Tide_Corridor_02F,1,FALSE
SM_H_Building_Tide_Corridor_02I,1,FALSE
SM_H_Building_Tide_Corridor_02J,1,FALSE
SM_H_Building_Tide_Corridor_02K,1,FALSE
SM_H_Building_Tide_Corridor_02L,1,FALSE
SM_H_Building_Tide_Corridor_01,1,FALSE
SM_H_Building_Tide_Corridor_01D,1,FALSE
SM_H_Building_Tide_Corridor_01E,1,FALSE
SM_H_Building_Tide_Corridor_02,1,FALSE
SM_H_Building_Tide_Corridor_02_Fence,1,FALSE
SM_H_Building_Tide_Corridor_02B_Fence,1,FALSE
SM_H_Building_Tide_Corridor_02D,1,FALSE
SM_H_Building_Tide_Laundryroom_01,1,FALSE
SM_H_Building_Tide_Laundryroom_02C,1,FALSE
SM_H_Building_Tide_Laundryroom_02,1,FALSE
SM_H_Building_Tide_Laundryroom_01B,1,FALSE
SM_H_Building_Tide_Laundryroom_02D,1,FALSE
SM_H_Building_Tide_Laundryroom_01D,1,FALSE
SM_H_Building_Tide_Laundryroom_01E,1,FALSE
SM_H_Building_Tide_Laundryroom_01F,1,FALSE
SM_H_Building_Tide_Ventilate_02h,1,FALSE
SM_H_Building_Tide_Waterway_11,1,FALSE
SM_M_Government_Office_ToiletCubicle_01c,1,FALSE
SM_H_Building_Tide_Laundryroom_04C,1,FALSE
SM_H_Building_Tide_Laundryroom_04,1,FALSE
SM_H_Building_Tide_Laundryroom_04A,1,FALSE
SM_H_Building_Tide_Laundryroom_02B,1,FALSE
SM_H_Building_Tide_Laundryroom_04B,1,FALSE
SM_H_Building_Tide_Waterway_10_Railing_01b,1,FALSE
SM_H_Building_Tide_Waterway_11a,1,FALSE
SM_H_Building_Tide_WaterDungeon_01d,1,TRUE
SM_H_Building_Tide_WaterDungeon_01c,1,TRUE
SM_H_Building_Tide_WaterMaintain_01j,1,FALSE
SM_H_Building_Tide_WaterMaintain_01k,1,TRUE
SM_H_Building_Tide_WaterMaintain_01b,1,FALSE
SM_H_Building_Tide_WaterMaintain_01d,1,FALSE
SM_H_Building_Tide_Ventilate_01_Decal,1,FALSE
SM_H_Building_Tide_Ventilate_01c,1,FALSE
SM_H_Building_Tide_Ventilate_04h,1,FALSE
SM_H_Building_Tide_Ventilate_04j,1,FALSE
SM_H_Building_Tide_Waterway_05b,1,FALSE
SM_H_Building_Tide_Waterway_06b,1,FALSE
SM_H_Building_Tide_Waterway_06c,1,FALSE
SM_H_Building_Tide_Ventilate_04e,1,TRUE
SM_H_Building_Tide_Waterway_05d,1,FALSE
SM_H_Building_Tide_Ventilate_04d,1,TRUE
SM_H_Building_Tide_Ventilate_04i,1,TRUE
SM_H_Building_Tide_Waterway_06d,1,FALSE
SM_H_Building_Tide_Corridor_02G,1,FALSE
SM_H_Building_Tide_Corridor_02C_Fence,1,FALSE
SM_H_Building_Tide_Corridor_02H,1,FALSE
SM_H_Building_Tide_Corridor_02B,1,FALSE
SM_H_Building_Tide_Corridor_01B,1,FALSE
SM_H_Building_Tide_Ventilate_01f,1,FALSE
SM_H_Building_Tide_Waterway_09,1,FALSE
SM_H_Building_Tide_Waterway_09a,1,FALSE
SM_H_Building_Tide_Waterway_09b,1,FALSE
SM_H_Building_Tide_Waterway_12c,1,FALSE
SM_H_Building_Tide_Waterway_10,1,FALSE
SM_H_Building_Tide_PrisonMain_05b_Decal,1,FALSE
SM_H_Building_Tide_Ventilate_02e,1,FALSE
SM_H_Building_Tide_Ventilate_04b,1,FALSE
SM_H_Building_Tide_PrisonMain_05d,1,FALSE
SM_H_Building_Tide_PrisonMain_03f,1,FALSE
SM_H_Building_Tide_PrisonMain_03h,1,FALSE
SM_H_Building_Tide_PrisonMain_03j,1,FALSE
SM_H_Building_Tide_PrisonMain_05h,1,FALSE
SM_H_Building_Tide_PrisonMain_05i,1,FALSE
SM_H_Building_Tide_PrisonMain_05j,1,FALSE
SM_H_Building_Tide_PrisonMain_05h_Decal,1,FALSE
SM_H_Building_Tide_PrisonMain_05i_Decal,1,FALSE
SM_H_Building_Tide_PrisonMain_05j_Decal,1,FALSE
SM_H_Building_Tide_PrisonMain_05k,1,FALSE
SM_H_Building_Tide_PrisonMain_03a,1,FALSE
SM_H_Building_Tide_PrisonMain_03a_03,1,FALSE
SM_H_Building_Tide_PrisonMain_03e,1,FALSE
SM_H_Building_Tide_PrisonMain_03i_02,1,FALSE
SM_H_Building_Tide_PrisonMain_03i,1,FALSE
SM_H_Building_Tide_Ventilate_01,1,FALSE
SM_H_Building_Tide_PrisonMain_07a,1,FALSE
SM_H_Building_Tide_PrisonMain_07b,1,FALSE
SM_H_Building_Tide_PrisonMain_Ground_02,1,FALSE
SM_H_Building_Tide_PrisonMain_08,1,FALSE
SM_H_Building_Tide_PrisonMain_Metal_04n,1,FALSE
SM_H_Building_Tide_PrisonMain_08a,1,FALSE
SM_H_Building_Tide_PrisonMain_Metal_04o,1,FALSE
SM_H_Building_Tide_PrisonMain_Ground_02a,1,FALSE
SM_H_Building_Tide_PrisonMain_Ground_02_Decal,1,FALSE
SM_H_Building_Tide_PrisonMain_09_Glass,1,FALSE
SM_H_Building_Tide_PrisonMain_09b_Glass,1,FALSE
SM_H_Building_Tide_PrisonMain_Metal_04o_Net,1,FALSE
SM_H_Building_Tide_PrisonMain_05a,1,FALSE
SM_H_Building_Tide_PrisonMainInter_05,1,FALSE
SM_H_Building_Tide_PrisonMainInter_06a,1,FALSE
SM_H_Building_Tide_PrisonMainInter_05_Decal,1,FALSE
SM_H_Building_Tide_PrisonMainInter_06,1,FALSE
SM_H_Building_Tide_PrisonMain_08a_Decal,1,FALSE
SM_H_Building_Tide_PrisonMain_05a_Decal,1,FALSE
SM_H_Building_Tide_PrisonMain_08b,1,TRUE
SM_H_Building_Tide_PrisonMainInter_05a,1,TRUE
SM_H_Building_Tide_PrisonMain_03b,1,FALSE
SM_H_Building_Tide_PrisonMain_03l,1,FALSE
SM_H_Building_Tide_Ventilate_02i,1,FALSE
SM_H_Building_Tide_Dock_09,1,FALSE
SM_H_Building_Tide_Conveyor_01a,1,FALSE
SM_H_Building_Tide_Conveyor_01c,1,FALSE
SM_H_Building_Tide_Conveyor_01,1,FALSE
SM_H_Building_Tide_Conveyor_01d,1,FALSE
SM_H_Building_Tide_Stairs_02,1,FALSE
SM_H_Building_Tide_Stairs_03,1,FALSE
SM_H_Building_Tide_Conveyor_02,1,FALSE
SM_H_Building_Tide_Dock_Ground_01,1,FALSE
SM_H_Building_Tide_Dock_Ground_10,1,FALSE
SM_H_Building_Tide_HandlingRoom_02_Glass,1,FALSE
SM_H_Building_Tide_Stairs_01,1,FALSE
SM_H_Building_Tide_HandlingRoom_01_Glass,1,FALSE
SM_H_Building_Tide_HandlingRoom_03_Glass,1,FALSE
SM_H_Building_Tide_Dock_08b,1,FALSE
SM_H_Building_Tide_HandlingRoom_02,1,FALSE
SM_H_Building_Tide_Dock_08a,1,FALSE
SM_H_Building_Tide_Stairs_01b,1,FALSE
SM_H_Building_Tide_Stairs_07c,1,FALSE
SM_H_Building_Tide_Dock_08,1,FALSE
SM_H_Building_Tide_Stairs_01a,1,FALSE
SM_H_Building_Tide_Dock_01a,1,FALSE
SM_H_Building_Tide_Dock_10a,1,FALSE
SM_H_Building_Tide_Dock_07C,1,FALSE
SM_H_Building_Tide_Loungehall_14,1,FALSE
SM_H_Building_Tide_Loungehall_22,1,FALSE
SM_H_Building_Tide_Loungehall_01D,1,FALSE
SM_H_Building_Tide_Loungehall_22C,1,FALSE
SM_H_Building_Tide_WaterDungeon_01,1,FALSE
SM_H_Building_Tide_WaterDungeon_01a,1,FALSE
SM_H_Building_Tide_WaterMaintain_02,1,FALSE
SM_Industrial_Debris_Rubble_08,1,TRUE
SM_H_Building_Tide_PrisonMain_03c,1,FALSE
SM_H_Building_Tide_PrisonMain_03m,1,FALSE
SM_H_Building_Tide_Waterway_04b,1,FALSE
SM_H_Building_Tide_PrisonMain_03a_02,1,FALSE
SM_H_Building_Tide_Ventilate_02,1,FALSE
SM_H_Building_Tide_Ventilate_02_Decal,1,FALSE
SM_H_Building_Tide_Ventilate_02b,1,FALSE
SM_H_Building_Tide_Ventilate_02c,1,FALSE
SM_H_Building_Tide_Ventilate_02d,1,FALSE
SM_H_Building_Tide_Ventilate_03,1,FALSE
SM_H_Building_Tide_Ventilate_03_Decal,1,FALSE
SM_H_Building_Tide_PrisonMain_Ground_03,1,FALSE
SM_H_Building_Tide_PrisonMain_09b,1,FALSE
SM_H_Building_Tide_PrisonMain_Metal_04n_Net,1,FALSE
SM_H_Building_Tide_PrisonMain_05c,1,FALSE
SM_H_Building_Tide_PrisonMain_08_Decal,1,TRUE
SM_H_Building_Tide_PrisonMain_09b_Decal,1,TRUE
SM_H_Building_Tide_PrisonMain_05c_Decal,1,TRUE
SM_H_Building_Tide_WaterDungeon_03_Decal,1,FALSE
SM_H_Building_Tide_Dock_Pipeline_01,1,FALSE
SM_H_Building_Tide_Stairs_07a,1,FALSE
SM_H_Building_Tide_Stairs_07,1,FALSE
SM_H_Building_Tide_Dock_guardrail_01,1,FALSE
SM_H_Building_Tide_Stairs_07b,1,FALSE
SM_H_Building_Tide_Dock_01d,1,FALSE
SM_H_Building_Tide_Dock_10d,1,FALSE
SM_H_Building_Tide_Dock_06a,1,FALSE
SM_H_Building_Tide_Dock_Pipeline_04,1,FALSE
SM_H_Building_Tide_Dock_13a,1,FALSE
SM_H_Government_Tide_Carton_02,1,FALSE
SM_H_Building_Tide_HandlingRoom_01b,1,FALSE
SM_H_Building_Tide_Dock_10c,1,TRUE
SM_H_Building_Tide_HandlingRoom_02b,1,FALSE
SM_H_Building_Tide_HandlingRoom_03b,1,FALSE
SM_M_Government_Office_ClothLarge_03,1,TRUE
SM_H_Building_Tide_Conveyor_01b,1,FALSE
SM_H_Building_Tide_Stairs_07e,1,FALSE
SM_H_Building_Tide_Dock_01c,1,TRUE
SM_H_Building_Tide_Dock_06c,1,TRUE
SM_H_Building_Tide_Dock_06d,1,TRUE
SM_H_Building_Tide_Loungehall_22B,1,FALSE
SM_H_Building_Tide_Loungehall_25U,1,TRUE
SM_H_Building_Tide_Loungehall_25M,1,TRUE
SM_H_Building_Tide_Loungehall_25N,1,TRUE
SM_H_Building_Tide_PrisonMain_03_Decal,1,FALSE
SM_H_Building_Tide_PrisonMain_03i_Decal,1,FALSE
SM_H_Building_Tide_Corridor_03I,1,FALSE
SM_H_Building_Tide_Corridor_04F,1,FALSE
SM_H_Building_Tide_Corridor_04J,1,FALSE
SM_H_Building_Tide_Corridor_07B,1,FALSE
SM_H_Building_Tide_Library_01O,1,FALSE
SM_H_Building_Tide_Library_01H,1,FALSE
SM_H_Building_Tide_Library_01G,1,FALSE
SM_H_Building_Tide_Library_01D,1,FALSE
SM_H_Building_Tide_Library_01A,1,FALSE
SM_H_Building_Tide_Library_01F,1,FALSE
SM_M_Industrial_Tools_Stepladder_02,1,FALSE
SM_H_Government_Tide_Book_02E,1,TRUE
SM_H_Building_Tide_Loungehall_15A,1,FALSE
SM_M_Building_ware_01n,1,TRUE
SM_H_Building_Tide_Corridor_04C_Fence,1,FALSE
SM_H_Building_Tide_Corridor_03C_Fence,1,FALSE
SM_H_Building_Tide_Corridor_03C,1,FALSE
SM_H_Building_Tide_Corridor_03H,1,FALSE
SM_H_Building_Tide_Corridor_04B,1,FALSE
SM_H_Building_Tide_Corridor_03B,1,FALSE
SM_H_Building_Tide_Waterway_04d,1,FALSE
SM_H_Building_Tide_Waterway_01e,1,FALSE
SM_H_Building_Tide_Waterway_04f,1,FALSE
SM_H_Building_Tide_Waterway_04i,1,FALSE
SM_H_Building_Tide_Waterway_04l,1,FALSE
SM_H_Building_Tide_Waterway_04a_Decal,1,FALSE
SM_H_Building_Tide_Waterway_01_Decal,1,FALSE
SM_H_Building_Tide_DistributionRoom_01f,1,FALSE
SM_H_Building_Tide_Waterway_02c,1,FALSE
SM_H_Building_Tide_Waterway_02d,1,FALSE
SM_H_Building_Tide_Waterway_04g,1,FALSE
SM_H_Building_Tide_Waterway_02b,1,FALSE
SM_H_Building_Tide_Waterway_01d,1,FALSE
SM_H_Building_Tide_DistributionRoom_01c,1,FALSE
SM_H_Building_Tide_Waterway_01f,1,TRUE
SM_H_Building_Tide_Waterway_04a,1,FALSE
SM_H_Building_Tide_Waterway_01b,1,FALSE
SM_H_Building_Tide_Waterway_04c,1,FALSE
SM_H_Building_Tide_Dock_Door_02b,1,FALSE
SM_H_Building_Tide_Corridor_04D,1,FALSE
SM_H_Building_Tide_Corridor_04E,1,FALSE
SM_H_Building_Tide_Corridor_04G,1,FALSE
SM_H_Building_Tide_Corridor_07,1,FALSE
SM_H_Building_Tide_Corridor_07C,1,FALSE
SM_H_Building_Tide_Corridor_07D,1,FALSE
SM_H_Building_Tide_Corridor_03d_Fence,1,FALSE
SM_H_Building_Tide_Corridor_03,1,FALSE
SM_H_Building_Tide_Corridor_03_Fence,1,FALSE
SM_H_Building_Tide_Corridor_03B_Fence,1,FALSE
SM_H_Building_Tide_Corridor_03D,1,FALSE
SM_H_Building_Tide_Corridor_03E,1,FALSE
SM_H_Building_Tide_Corridor_03F,1,FALSE
SM_H_Building_Tide_Corridor_04_Fence,1,FALSE
SM_H_Building_Tide_Corridor_04B_Fence,1,FALSE
SM_H_Building_Tide_Loungehall_15,1,FALSE
SM_H_Building_Tide_Loungehall_03B,1,FALSE
SM_H_Building_Tide_DistributionRoom_01d,1,FALSE
SM_H_Building_Tide_Waterway_01c_Decal,1,FALSE
SM_H_Building_Tide_Waterway_03_Decal,1,FALSE
SM_H_Building_Tide_Waterway_04e,1,FALSE
SM_H_Building_Tide_Waterway_01c,1,FALSE
SM_H_Building_Tide_Waterway_02_Decal,1,FALSE
SM_H_Building_Tide_Waterway_04b_Decal,1,FALSE
SM_H_Building_Tide_Waterway_04_Decal,1,FALSE
SM_H_Building_Tide_Waterway_01,1,FALSE
SM_H_Building_Tide_Waterway_04,1,FALSE
SM_H_Building_Tide_Waterway_04j,1,FALSE
SM_H_Building_Tide_Waterway_04k,1,FALSE
SM_H_Building_Tide_Waterway_03,1,FALSE
SM_H_Building_Tide_Waterway_03a,1,FALSE
SM_H_Building_Tide_Ventilate_02f,1,FALSE
SM_H_Building_Tide_DistributionRoom_01,1,FALSE
SM_H_Building_Tide_Dock_Door_02a,1,FALSE
SM_H_Building_Tide_Library_01,1,FALSE
SM_H_Government_Tide_RollerShutterDoors_03B,1,FALSE
SM_H_Building_Tide_Library_01E,1,FALSE
SM_H_Government_Tide_RollerShutterDoors_03,1,FALSE
SM_H_Government_Tide_Bookshelf_01K,1,FALSE
SM_H_Building_Tide_Library_01L,1,FALSE
SM_H_Government_Tide_Bookshelf_01J,1,FALSE
SM_H_Building_Tide_Library_01M,1,FALSE
SM_H_Government_Tide_Bookshelf_01A,1,FALSE
SM_H_Building_Tide_Library_01K,1,FALSE
SM_H_Government_Tide_Bookshelf_01E,1,FALSE
SM_H_Building_Tide_Library_01C,1,FALSE
SM_H_Building_Tide_Library_01B,1,FALSE
SM_H_Building_Tide_Library_01P,1,FALSE
SM_H_Building_Tide_Library_01N,1,FALSE
SM_H_Building_Tide_Dock_10,1,FALSE
SM_H_Building_Tide_Dock_Ground_07,1,FALSE
SM_H_Building_Tide_HandlingRoom_03,1,FALSE
SM_H_Building_Tide_Dock_06,1,FALSE
SM_H_Government_Tide_Corridor_01_Glass,1,FALSE
SM_H_Government_Tide_Corridor_01,1,FALSE
SM_H_Building_Tide_Dock_06f,1,FALSE
SM_H_Building_Tide_Dock_05,1,FALSE
SM_H_Building_Tide_HandlingRoom_01,1,FALSE
SM_H_Building_Tide_Stairs_06,1,FALSE
SM_H_Building_Tide_Dock_01,1,FALSE
SM_H_Building_Tide_Loungehall_01F,1,FALSE
SM_H_Building_Tide_Ventilate_03e,1,FALSE
SM_Residential_Tools_PaperShell_01,1,FALSE
SM_H_Building_Tide_Ventilate_03c,1,FALSE
SM_H_Building_Tide_Ventilate_03g,1,FALSE
SM_H_Building_Tide_Ventilate_03d,1,FALSE
SM_H_Building_Tide_Ventilate_03f,1,FALSE
SM_H_Building_Tide_Ventilate_03b,1,FALSE
SM_H_Building_Tide_Ventilate_04c,1,FALSE
SM_H_Building_Tide_Ventilate_01d,1,FALSE
SM_H_Building_Tide_Ventilate_04,1,FALSE
SM_H_Building_Tide_Ventilate_04f,1,TRUE
SM_H_Building_Tide_Ventilate_04g,1,TRUE
SM_H_Building_Tide_PrisonMain_05e_Decal,1,TRUE
SM_H_Building_Tide_PrisonMain_09d_Decal,1,FALSE
SM_H_Building_Tide_Loungehall_02B,1,TRUE
SM_H_Building_Tide_HandlingRoom_01a,1,FALSE
SM_H_Building_Tide_Dock_09a,1,FALSE
SM_H_Building_Tide_Dock_07a,1,FALSE
SM_H_Government_Tide_Corridor_01_Decal,1,FALSE
SM_H_Building_Tide_Conveyor_01e,1,FALSE
SM_H_Building_Tide_HandlingRoom_03a,1,FALSE
SM_H_Building_Tide_Conveyor_01f,1,FALSE
SM_H_Building_Tide_PrisonMain_03k,1,FALSE
SM_H_Building_Tide_HandlingRoom_02a,1,FALSE
SM_H_Building_Tide_PrisonMain_03a_Decal,1,FALSE
SM_H_Building_Tide_PrisonMain_05e,1,FALSE
SM_H_Derail_Continuous_Metal_01D,1,FALSE
SM_H_Building_Tide_PrisonMain_Ground_02b,1,FALSE
SM_H_Building_Tide_PrisonMain_09d_Glass,1,FALSE
SM_H_Building_Tide_PrisonMain_05g,1,FALSE
SM_H_Building_Tide_PrisonMain_05g_Decal,1,FALSE
SM_H_Building_Tide_PrisonMain_05l,1,FALSE
SM_H_Building_Tide_PrisonMain_05m,1,FALSE
SM_H_Building_Tide_PrisonMain_09e_Decal,1,TRUE
SM_H_Building_Tide_PrisonMain_04r,1,TRUE
SM_H_Building_Tide_Waterway_10a,1,FALSE
SM_H_Building_Tide_Waterway_10b,1,FALSE
SM_H_Building_Tide_Waterway_12b,1,FALSE
SM_H_Building_Tide_Waterway_12,1,FALSE
SM_H_Building_Tide_Corridor_06,1,FALSE
SM_H_Building_Tide_DeepJail_02m,1,FALSE
SM_H_Building_Tide_WaterControl_10,1,FALSE
SM_H_Building_Tide_WaterControl_01d,1,FALSE
SM_H_Building_Tide_WaterControl_05,1,FALSE
SM_H_Building_Tide_WaterControl_06,1,FALSE
SM_H_Building_Tide_WaterControl_06b,1,FALSE
SM_H_Building_Tide_WaterControl_06c,1,FALSE
SM_H_Building_Tide_WaterControl_04b,1,FALSE
SM_H_Building_Tide_Waterway_10_Railing_01,1,FALSE
SM_H_Building_Tide_Waterway_11e,1,FALSE
SM_H_Building_Tide_Waterway_11f,1,FALSE
SM_H_Building_Tide_WaterControl_02d,1,FALSE
SM_H_Building_Tide_Bathhouse_02C,1,FALSE
SM_M_Commercial_Lighting_EXIT_01,1,FALSE
SM_H_Building_Tide_Corridor_06C,1,FALSE
SM_M_Building_ware_02n,1,TRUE
SM_H_Building_Tide_Hall_03a,1,FALSE
SM_H_Building_Tide_Hall_04,1,FALSE
SM_H_Building_Tide_Hall_08,1,FALSE
SM_H_Building_Tide_Bathhouse_01,1,FALSE
SM_H_Building_Tide_Bathhouse_04F,1,FALSE
SM_H_Building_Tide_Bathhouse_04H,1,FALSE
SM_H_Building_Tide_Bathhouse_04K,1,FALSE
SM_H_Building_Tide_Bathhouse_04L,1,FALSE
SM_H_Building_Tide_Bathhouse_02,1,FALSE
SM_H_Building_Tide_Bathhouse_04J,1,FALSE
SM_H_Building_Tide_Bathhouse_04G,1,FALSE
SM_H_Building_Tide_Bathhouse_01M,1,TRUE
SM_H_Building_Tide_Bathhouse_04M,1,FALSE
SM_H_Building_Tide_Bathhouse_04,1,FALSE
SM_H_Building_Tide_Bathhouse_01B,1,FALSE
SM_H_Building_Tide_Bathhouse_01D,1,FALSE
SM_H_Building_Tide_Bathhouse_01E,1,FALSE
SM_H_Building_Tide_Bathhouse_01H,1,FALSE
SM_H_Building_Tide_Bathhouse_01I,1,FALSE
SM_H_Building_Tide_Bathhouse_01J,1,FALSE
SM_H_Building_Tide_Bathhouse_01L,1,FALSE
SM_H_Building_Tide_Bathhouse_04E,1,FALSE
SM_H_Building_Tide_Waterway_12a,1,FALSE
SM_H_Building_Tide_WaterDungeon_02c,1,FALSE
SM_H_Building_Tide_Canteen_05,1,FALSE
SM_H_Building_Tide_Canteen_04,1,FALSE
SM_H_Building_Tide_Canteen_04C,1,FALSE
SM_H_Building_Tide_Canteen_04X,1,FALSE
SM_H_Building_Tide_Canteen_01C,1,FALSE
SM_H_Building_Tide_Canteen_03D,1,FALSE
SM_H_Building_Tide_Canteen_03,1,FALSE
SM_H_Building_Tide_Canteen_03J,1,FALSE
SM_H_Building_Tide_Canteen_03K,1,FALSE
SM_H_Building_Tide_Canteen_04G,1,FALSE
SM_H_Building_Tide_Canteen_03C,1,FALSE
SM_H_Building_Tide_Canteen_04D,1,FALSE
SM_H_Building_Tide_Canteen_04F,1,TRUE
SM_H_Building_Tide_Canteen_03H,1,FALSE
SM_H_Building_Tide_Canteen_03E,1,FALSE
SM_H_Building_Tide_Corridor_05,1,FALSE
SM_H_Building_Tide_Corridor_05_Fence,1,FALSE
SM_H_Building_Tide_Corridor_05B_Fence,1,FALSE
SM_H_Building_Tide_Corridor_05C,1,FALSE
SM_H_Building_Tide_Corridor_05E,1,FALSE
SM_H_Building_Tide_Corridor_05G,1,FALSE
SM_H_Building_Tide_Corridor_05D,1,FALSE
SM_H_Building_Tide_Corridor_05J,1,FALSE
SM_H_Building_Tide_PrisonMain_09a_Glass,1,FALSE
SM_H_Building_Tide_Waterway_06a_Decal,1,FALSE
SM_M_Government_Office_ToiletCubicle_01b,1,FALSE
SM_H_Building_Tide_Bathhouse_01F,1,FALSE
SM_H_Building_Tide_Bathhouse_01G,1,FALSE
SM_H_Building_Tide_Bathhouse_05,1,FALSE
SM_H_Building_Tide_Bathhouse_05B,1,TRUE
SM_H_Building_Tide_Bathhouse_05C,1,TRUE
SM_H_Building_Tide_Bathhouse_05G,1,TRUE
SM_H_Building_Tide_Bathhouse_05H,1,FALSE
SM_H_Building_Tide_Bathhouse_05I,1,FALSE
SM_H_Building_Tide_Bathhouse_05K,1,FALSE
SM_H_Building_Tide_Bathhouse_04I,1,FALSE
SM_H_Building_Tide_Bathhouse_05E,1,TRUE
SM_H_Building_Tide_Bathhouse_05F,1,TRUE
SM_H_Building_Tide_Corridor_05I,1,FALSE
SM_H_Building_Tide_Corridor_05H,1,TRUE
SM_H_Building_Tide_Corridor_05B,1,TRUE
SM_H_Building_Tide_Corridor_05C_Fence,1,FALSE
SM_H_Building_Tide_Canteen_04B,1,FALSE
SM_H_Building_Tide_Canteen_03B,1,FALSE
SM_H_Building_Tide_Canteen_04A,1,FALSE
SM_H_Building_Tide_Bathhouse_04F_Decal,1,FALSE
SM_H_Building_Tide_Bathhouse_04E_Decal,1,FALSE
SM_H_Building_Tide_Bathhouse_04_Decal,1,FALSE
SM_H_Building_Tide_Bathhouse_04B_Decal,1,FALSE
SM_H_Building_Tide_Bathhouse_04C_Decal,1,FALSE
SM_H_Building_Tide_Waterway_11c,1,FALSE
SM_H_Building_Tide_Waterway_11d,1,FALSE
SM_H_Building_Tide_Bathhouse_03C,1,TRUE
SM_H_Building_Tide_Bathhouse_05D,1,TRUE
SM_H_Building_Tide_Bathhouse_03B,1,TRUE
SM_H_Building_Tide_Corridor_06I,1,FALSE
SM_H_Building_Tide_Corridor_06C_Fence,1,FALSE
SM_H_Building_Tide_Corridor_06H,1,TRUE
SM_H_Building_Tide_Corridor_06B,1,TRUE
SM_H_Building_Tide_MainShaft_05d,1,FALSE
SM_H_Building_Tide_Canteen_03A,1,FALSE
SM_H_Government_Tide_Dishwasher_01C,1,FALSE
SM_H_Building_Tide_Bathhouse_01C,1,FALSE
SM_H_Building_Tide_Bathhouse_01K,1,FALSE
SM_H_Building_Tide_Bathhouse_03E,1,FALSE
SM_H_Building_Tide_Bathhouse_04C,1,FALSE
SM_H_Building_Tide_Bathhouse_04D,1,FALSE
SM_H_Building_Tide_Bathhouse_03,1,FALSE
SM_H_Building_Tide_Bathhouse_03F,1,FALSE
SM_H_Building_Tide_Bathhouse_03D,1,FALSE
SM_H_Building_Tide_Bathhouse_03G,1,FALSE
SM_H_Building_Tide_Canteen_01,1,FALSE
SM_H_Building_Tide_Canteen_01A,1,FALSE
SM_H_Building_Tide_Canteen_05C,1,FALSE
SM_H_Government_Tide_Dishwasher_02,1,FALSE
SM_H_Building_Tide_Canteen_03I,1,FALSE
SM_H_Building_Tide_Canteen_02E,1,TRUE
SM_H_Building_Tide_Canteen_01D,1,FALSE
SM_H_Building_Tide_Canteen_03F,1,FALSE
SM_H_Building_Tide_Corridor_05F,1,FALSE
SM_H_Building_Tide_Corridor_06_Fence,1,FALSE
SM_H_Building_Tide_Corridor_06B_Fence,1,FALSE
SM_H_Building_Tide_Corridor_06D,1,FALSE
SM_H_Building_Tide_Corridor_06E,1,FALSE
SM_H_Building_Tide_Corridor_06F,1,FALSE
SM_H_Building_Tide_Corridor_06G,1,FALSE
SM_H_Government_Tide_SluiceGate_01B,1,FALSE
SM_H_Building_Tide_WaterControl_02g,1,FALSE
SM_H_Building_Tide_WaterControl_07,1,FALSE
SM_H_Building_Tide_WaterControl_01b,1,FALSE
SM_M_Building_ware_02d,1,TRUE
SM_H_Building_Tide_Bathhouse_05J,1,FALSE
SM_H_Building_Tide_Waterway_09_Pipeline,1,FALSE
SM_H_Building_Tide_Waterway_09c,1,FALSE
SM_H_Building_Tide_Waterway_09e,1,FALSE
SM_H_Building_Tide_Waterway_09g,1,FALSE
SM_H_Building_Tide_Waterway_09h,1,FALSE
SM_H_Building_Tide_Waterway_10_Decal,1,FALSE
SM_H_Building_Tide_Waterway_10_Railing_01a,1,FALSE
SM_H_Building_Tide_Waterway_09d,1,FALSE
SM_H_Building_Tide_Waterway_09f,1,FALSE
SM_H_Building_Tide_Waterway_11_Pipeline,1,FALSE
SM_H_Building_Tide_WaterControl_01,1,FALSE
SM_H_Building_Tide_WaterControl_05b,1,FALSE
SM_H_Building_Tide_WaterControl_02f,1,FALSE
SM_H_Building_Tide_WaterControl_02,1,FALSE
SM_H_Building_Tide_WaterControl_02e,1,FALSE
SM_H_Building_Tide_WaterControl_04,1,FALSE
SM_H_Building_Tide_OfficeLobby_13B,1,FALSE
SM_H_Building_Tide_OfficeLobby_06B,1,FALSE
SM_H_Building_Tide_OfficeLobby_10B,1,FALSE
SM_H_Building_Tide_Loungehall_11C,1,TRUE
SM_H_Building_Tide_Loungehall_13B,1,TRUE
SM_H_Building_NavalBattle_30b,1,FALSE
SM_H_Building_Tide_DeepJail_04_Room_01_Pillar,1,FALSE
SM_H_Building_Tide_DeepJail_08b,1,FALSE
SM_H_Building_Tide_DeepJail_08c,1,FALSE
SM_H_Building_Tide_DeepJail_08_Decal,1,FALSE
SM_H_Building_Tide_DeepJail_04a,1,FALSE
